,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HTPTN,ATPTN,HGSTN,HGCTN,AGSTN,AGCTN,histhome,histaway
155,SP1,2010-01-03,Mallorca,Ath Bilbao,2,0,H,0,0,D,17,4,6,3,13,24,4,4,5,2,0,0,27.0,26.0,28.0,18.0,30.0,17.0,194,499
156,SP1,2010-01-03,Osasuna,Real Madrid,0,0,D,0,0,D,6,19,2,4,11,14,6,8,3,3,0,0,16.0,37.0,14.0,19.0,23.0,18.0,244,811
157,SP1,2010-01-03,Santander,Tenerife,2,0,H,0,0,D,8,9,2,3,23,15,3,7,1,2,0,0,13.0,15.0,17.0,25.0,16.0,24.0,112,36
158,SP1,2010-01-03,Sp Gijon,Malaga,2,2,D,1,1,D,18,7,7,3,11,16,7,0,3,3,0,0,20.0,12.0,15.0,15.0,17.0,15.0,194,407
159,SP1,2010-01-03,Zaragoza,La Coruna,0,0,D,0,0,D,17,9,4,3,21,19,3,4,4,2,0,0,12.0,27.0,17.0,35.0,18.0,30.0,163,267
160,SP1,2010-01-09,Sevilla,Santander,1,2,A,0,2,A,20,8,7,5,18,23,14,0,1,2,0,0,30.0,16.0,27.0,15.0,28.0,15.0,542,112
161,SP1,2010-01-09,Valladolid,Ath Madrid,0,4,A,0,2,A,16,8,6,6,19,20,5,2,5,1,0,0,16.0,17.0,22.0,27.0,23.0,27.0,115,650
162,SP1,2010-01-09,Villarreal,Almeria,1,1,D,1,0,H,9,8,3,3,18,22,4,3,2,2,1,0,22.0,16.0,25.0,20.0,23.0,21.0,470,144
163,SP1,2010-01-10,Espanol,Zaragoza,2,1,H,1,1,D,10,10,6,3,25,24,3,5,4,1,0,0,16.0,13.0,10.0,22.0,8.0,27.0,422,163
164,SP1,2010-01-10,La Coruna,Osasuna,1,0,H,0,0,D,8,10,1,1,19,16,2,3,3,0,0,1,28.0,17.0,19.0,16.0,19.0,18.0,267,244
165,SP1,2010-01-10,Malaga,Ath Bilbao,1,1,D,0,0,D,6,13,2,6,19,16,3,6,3,3,0,0,13.0,26.0,19.0,23.0,17.0,23.0,407,499
166,SP1,2010-01-10,Real Madrid,Mallorca,2,0,H,1,0,H,16,6,7,1,8,14,6,4,0,3,0,0,38.0,30.0,40.0,13.0,43.0,15.0,811,194
167,SP1,2010-01-10,Sp Gijon,Getafe,1,0,H,1,0,H,18,14,8,4,22,10,4,5,2,4,0,0,21.0,27.0,17.0,17.0,17.0,14.0,194,366
168,SP1,2010-01-10,Tenerife,Barcelona,0,5,A,0,3,A,13,15,3,5,20,11,3,1,3,2,0,0,15.0,40.0,15.0,30.0,16.0,26.0,36,841
169,SP1,2010-01-10,Xerez,Valencia,1,3,A,1,2,A,10,13,4,6,12,13,7,4,3,3,0,0,7.0,32.0,6.0,29.0,7.0,28.0,34,557
170,SP1,2010-01-16,Ath Bilbao,Real Madrid,1,0,H,1,0,H,11,31,3,10,20,15,4,9,3,4,1,0,27.0,41.0,22.0,21.0,23.0,20.0,499,811
171,SP1,2010-01-16,Barcelona,Sevilla,4,0,H,0,0,D,27,4,12,0,11,13,11,2,2,4,0,0,43.0,30.0,42.0,10.0,38.0,13.0,841,542
172,SP1,2010-01-16,Osasuna,Espanol,2,0,H,2,0,H,10,16,5,2,18,17,11,3,2,1,1,1,17.0,19.0,14.0,20.0,16.0,21.0,244,422
173,SP1,2010-01-17,Almeria,Tenerife,1,1,D,0,1,A,16,12,4,5,16,27,12,4,0,7,1,0,17.0,15.0,17.0,27.0,16.0,33.0,144,36
174,SP1,2010-01-17,Ath Madrid,Sp Gijon,3,2,H,1,1,D,15,17,7,8,11,18,2,5,4,2,0,0,20.0,24.0,27.0,28.0,25.0,31.0,650,194
175,SP1,2010-01-17,Malaga,Getafe,1,0,H,0,0,D,19,13,4,4,16,19,8,3,5,6,0,1,14.0,27.0,20.0,24.0,20.0,25.0,407,366
176,SP1,2010-01-17,Mallorca,La Coruna,2,0,H,0,0,D,19,8,8,1,15,15,7,4,2,4,0,0,30.0,31.0,30.0,20.0,31.0,18.0,194,267
177,SP1,2010-01-17,Santander,Valladolid,1,1,D,0,1,A,15,5,4,2,15,21,6,3,1,2,0,0,19.0,16.0,21.0,26.0,17.0,30.0,112,115
178,SP1,2010-01-17,Valencia,Villarreal,4,1,H,2,0,H,20,5,11,2,18,14,7,2,5,0,0,1,35.0,23.0,31.0,17.0,29.0,18.0,557,470
179,SP1,2010-01-17,Zaragoza,Xerez,0,0,D,0,0,D,21,5,5,1,19,15,4,2,1,3,0,1,13.0,7.0,18.0,37.0,18.0,39.0,163,34
180,SP1,2010-01-23,La Coruna,Ath Bilbao,3,1,H,0,0,D,12,16,4,4,9,17,2,6,2,3,0,0,31.0,30.0,20.0,18.0,22.0,17.0,267,499
181,SP1,2010-01-23,Sevilla,Almeria,1,0,H,1,0,H,10,9,3,3,9,11,10,4,2,3,0,0,30.0,18.0,28.0,21.0,30.0,19.0,542,144
182,SP1,2010-01-23,Valladolid,Barcelona,0,3,A,0,2,A,11,14,5,8,13,17,5,5,2,2,0,0,17.0,46.0,23.0,32.0,31.0,31.0,115,841
183,SP1,2010-01-24,Espanol,Mallorca,1,1,D,0,0,D,15,11,2,4,18,19,5,3,3,4,0,0,19.0,33.0,12.0,25.0,14.0,25.0,422,194
184,SP1,2010-01-24,Getafe,Ath Madrid,1,0,H,1,0,H,17,11,5,3,16,13,5,2,1,3,0,1,27.0,23.0,26.0,24.0,33.0,24.0,366,650
185,SP1,2010-01-24,Real Madrid,Malaga,2,0,H,2,0,H,16,6,6,1,16,24,6,6,0,4,1,0,41.0,17.0,42.0,14.0,44.0,16.0,811,407
186,SP1,2010-01-24,Sp Gijon,Santander,0,1,A,0,1,A,14,16,5,1,8,15,10,4,0,0,0,1,24.0,20.0,20.0,20.0,20.0,19.0,194,112
187,SP1,2010-01-24,Tenerife,Valencia,0,0,D,0,0,D,15,7,7,3,16,13,12,10,0,2,0,0,16.0,38.0,16.0,36.0,22.0,37.0,36,557
188,SP1,2010-01-24,Villarreal,Zaragoza,4,2,H,3,0,H,9,15,6,5,22,19,4,3,1,4,0,0,23.0,14.0,27.0,25.0,27.0,23.0,470,163
189,SP1,2010-01-24,Xerez,Osasuna,1,2,A,1,1,D,7,15,2,7,14,15,2,3,1,1,0,0,8.0,20.0,7.0,32.0,8.0,30.0,34,244
190,SP1,2010-01-30,Espanol,Ath Bilbao,1,0,H,0,0,D,12,8,4,2,16,10,10,6,5,2,0,0,20.0,30.0,13.0,26.0,13.0,28.0,422,499
191,SP1,2010-01-30,La Coruna,Real Madrid,1,3,A,0,2,A,11,17,2,8,13,7,6,4,3,0,0,0,34.0,44.0,23.0,19.0,22.0,17.0,267,811
192,SP1,2010-01-30,Sp Gijon,Barcelona,0,1,A,0,1,A,5,22,2,5,21,9,2,10,6,3,0,0,24.0,49.0,20.0,21.0,23.0,20.0,194,841
193,SP1,2010-01-31,Ath Madrid,Malaga,0,2,A,0,1,A,11,9,4,4,17,24,2,5,3,3,0,0,23.0,17.0,30.0,31.0,30.0,33.0,650,407
194,SP1,2010-01-31,Getafe,Santander,0,0,D,0,0,D,19,7,2,3,14,16,16,0,1,0,0,1,30.0,23.0,27.0,24.0,28.0,24.0,366,112
195,SP1,2010-01-31,Sevilla,Valencia,2,1,H,1,0,H,15,14,4,8,14,20,6,4,4,4,0,0,33.0,39.0,29.0,21.0,29.0,21.0,542,557
196,SP1,2010-01-31,Tenerife,Zaragoza,1,3,A,0,0,D,17,9,6,5,14,24,7,3,5,4,0,0,17.0,14.0,16.0,36.0,18.0,40.0,36,163
197,SP1,2010-01-31,Valladolid,Almeria,1,1,D,0,1,A,12,12,2,4,18,12,6,4,4,2,1,0,17.0,18.0,23.0,35.0,23.0,33.0,115,144
198,SP1,2010-01-31,Villarreal,Osasuna,0,2,A,0,1,A,12,10,3,4,12,13,4,5,3,1,0,0,26.0,23.0,31.0,27.0,33.0,28.0,470,244
199,SP1,2010-01-31,Xerez,Mallorca,2,1,H,0,1,A,10,14,5,7,14,13,5,2,2,2,0,0,8.0,34.0,8.0,34.0,8.0,33.0,34,194
200,SP1,2010-02-06,Barcelona,Getafe,2,1,H,1,0,H,18,13,8,6,14,14,5,2,4,3,2,0,52.0,31.0,50.0,10.0,47.0,11.0,841,366
201,SP1,2010-02-06,Real Madrid,Espanol,3,0,H,2,0,H,26,13,8,3,15,22,7,4,2,3,0,0,47.0,23.0,47.0,15.0,44.0,17.0,811,422
202,SP1,2010-02-06,Valencia,Valladolid,2,0,H,2,0,H,25,12,10,4,19,10,10,8,1,2,0,0,39.0,18.0,36.0,20.0,33.0,22.0,557,115
203,SP1,2010-02-07,Almeria,Sp Gijon,3,1,H,2,1,H,13,14,3,7,10,21,4,6,0,7,1,2,19.0,24.0,19.0,30.0,20.0,33.0,144,194
204,SP1,2010-02-07,Ath Bilbao,Xerez,3,2,H,1,2,A,17,15,5,5,12,17,11,4,2,5,0,0,30.0,11.0,24.0,25.0,26.0,24.0,499,34
205,SP1,2010-02-07,Malaga,La Coruna,0,0,D,0,0,D,20,8,9,0,17,7,6,4,4,2,0,1,20.0,34.0,23.0,26.0,25.0,30.0,407,267
206,SP1,2010-02-07,Mallorca,Villarreal,1,0,H,0,0,D,11,9,3,2,21,12,3,4,3,5,0,0,34.0,26.0,34.0,23.0,37.0,28.0,194,470
207,SP1,2010-02-07,Osasuna,Tenerife,1,0,H,0,0,D,12,16,5,7,16,13,5,8,2,1,0,0,26.0,17.0,20.0,21.0,18.0,24.0,244,36
208,SP1,2010-02-07,Santander,Ath Madrid,1,1,D,1,1,D,12,9,4,1,20,13,5,8,2,0,0,0,24.0,23.0,23.0,27.0,22.0,30.0,112,650
209,SP1,2010-02-07,Zaragoza,Sevilla,2,1,H,2,1,H,11,12,4,4,24,14,5,6,5,1,1,2,17.0,36.0,23.0,42.0,21.0,42.0,163,542
210,SP1,2010-02-13,Sp Gijon,Valencia,1,1,D,1,0,H,10,17,6,8,18,11,6,6,3,2,0,0,24.0,42.0,21.0,25.0,23.0,24.0,194,557
211,SP1,2010-02-13,Villarreal,Ath Bilbao,2,1,H,2,1,H,13,7,5,2,12,16,6,9,1,2,1,2,26.0,33.0,31.0,30.0,34.0,30.0,470,499
212,SP1,2010-02-13,Xerez,Real Madrid,0,3,A,0,0,D,5,22,1,11,15,16,1,6,2,3,0,0,11.0,50.0,12.0,38.0,14.0,35.0,34,811
213,SP1,2010-02-14,Ath Madrid,Barcelona,2,1,H,2,1,H,13,13,6,7,19,13,5,7,2,5,0,0,24.0,55.0,31.0,34.0,33.0,32.0,650,841
214,SP1,2010-02-14,Espanol,La Coruna,2,0,H,1,0,H,17,5,9,1,15,20,5,2,3,3,0,1,23.0,35.0,14.0,29.0,14.0,29.0,422,267
215,SP1,2010-02-14,Getafe,Almeria,2,2,D,0,0,D,14,12,8,5,17,19,10,6,2,2,0,0,31.0,22.0,28.0,26.0,31.0,26.0,366,144
216,SP1,2010-02-14,Santander,Malaga,0,3,A,0,2,A,13,11,4,5,14,16,8,3,6,3,1,0,25.0,21.0,24.0,28.0,25.0,27.0,112,407
217,SP1,2010-02-14,Sevilla,Osasuna,1,0,H,1,0,H,13,10,3,5,15,14,3,7,1,3,0,0,36.0,29.0,32.0,24.0,34.0,22.0,542,244
218,SP1,2010-02-14,Valladolid,Zaragoza,1,1,D,1,1,D,20,10,7,3,17,15,7,2,4,4,0,1,18.0,20.0,24.0,38.0,28.0,37.0,115,163
219,SP1,2010-02-15,Tenerife,Mallorca,1,0,H,1,0,H,8,14,3,6,20,18,5,10,3,1,0,0,17.0,37.0,17.0,40.0,19.0,41.0,36,194
220,SP1,2010-02-20,Barcelona,Santander,4,0,H,3,0,H,16,5,9,0,14,13,6,0,3,4,0,0,55.0,25.0,53.0,13.0,51.0,14.0,841,112
221,SP1,2010-02-20,La Coruna,Xerez,2,1,H,2,1,H,11,11,5,2,24,20,3,3,3,5,0,0,35.0,11.0,24.0,24.0,26.0,28.0,267,34
222,SP1,2010-02-20,Mallorca,Sevilla,1,3,A,1,1,D,11,12,5,6,23,14,5,4,3,1,1,2,37.0,39.0,35.0,24.0,37.0,25.0,194,542
223,SP1,2010-02-21,Almeria,Ath Madrid,1,0,H,0,0,D,13,18,5,9,20,13,4,4,2,3,0,0,23.0,27.0,24.0,33.0,25.0,33.0,144,650
224,SP1,2010-02-21,Ath Bilbao,Tenerife,4,1,H,2,0,H,21,14,9,3,11,13,12,5,1,1,0,1,33.0,20.0,28.0,29.0,28.0,28.0,499,36
225,SP1,2010-02-21,Malaga,Espanol,2,1,H,1,1,D,11,12,2,4,20,9,4,7,5,2,1,0,24.0,26.0,26.0,26.0,25.0,29.0,407,422
226,SP1,2010-02-21,Osasuna,Valladolid,1,1,D,0,0,D,16,14,1,6,18,14,10,10,2,1,0,0,29.0,19.0,21.0,22.0,21.0,24.0,244,115
227,SP1,2010-02-21,Real Madrid,Villarreal,6,2,H,2,1,H,17,9,9,3,19,14,5,6,3,3,0,0,53.0,29.0,53.0,15.0,52.0,17.0,811,470
228,SP1,2010-02-21,Zaragoza,Sp Gijon,1,3,A,0,1,A,17,10,7,3,10,6,0,5,2,0,0,0,21.0,25.0,26.0,44.0,25.0,46.0,163,194
229,SP1,2010-02-22,Valencia,Getafe,2,1,H,1,0,H,12,15,7,3,17,9,3,5,2,6,1,0,43.0,32.0,39.0,21.0,39.0,24.0,557,366
230,SP1,2010-02-27,Barcelona,Malaga,2,1,H,0,0,D,20,5,8,2,10,16,13,3,1,1,0,0,58.0,27.0,57.0,13.0,58.0,14.0,841,407
231,SP1,2010-02-27,Getafe,Zaragoza,0,2,A,0,2,A,14,8,5,2,10,11,14,3,3,4,0,0,32.0,21.0,31.0,30.0,32.0,32.0,366,163
232,SP1,2010-02-27,Tenerife,Real Madrid,1,5,A,0,2,A,14,14,5,6,16,7,6,4,2,1,0,0,20.0,56.0,19.0,44.0,26.0,42.0,36,811
233,SP1,2010-02-28,Ath Madrid,Valencia,4,1,H,1,1,D,25,7,13,2,14,18,7,7,3,4,0,2,27.0,46.0,33.0,36.0,34.0,36.0,650,557
234,SP1,2010-02-28,Santander,Almeria,0,2,A,0,1,A,12,5,0,2,22,14,2,4,5,1,0,0,25.0,26.0,24.0,35.0,27.0,30.0,112,144
235,SP1,2010-02-28,Sevilla,Ath Bilbao,0,0,D,0,0,D,22,13,5,6,18,17,10,4,1,6,1,0,42.0,36.0,36.0,25.0,37.0,27.0,542,499
236,SP1,2010-02-28,Sp Gijon,Osasuna,3,2,H,1,1,D,15,11,6,5,18,11,5,4,4,1,0,0,28.0,30.0,25.0,27.0,23.0,28.0,194,244
237,SP1,2010-02-28,Valladolid,Mallorca,1,2,A,0,0,D,10,13,4,3,17,16,5,5,2,3,0,0,20.0,37.0,26.0,40.0,26.0,43.0,115,194
238,SP1,2010-02-28,Villarreal,La Coruna,1,0,H,1,0,H,19,8,6,2,16,13,5,3,2,3,0,0,29.0,38.0,35.0,37.0,35.0,34.0,470,267
239,SP1,2010-02-28,Xerez,Espanol,1,1,D,0,1,A,11,19,5,1,17,21,4,3,2,1,0,0,11.0,26.0,13.0,43.0,14.0,45.0,34,422
240,SP1,2010-03-06,Almeria,Barcelona,2,2,D,1,1,D,7,22,2,8,17,12,5,5,0,0,0,1,29.0,61.0,27.0,33.0,29.0,34.0,144,841
241,SP1,2010-03-06,La Coruna,Tenerife,3,1,H,1,1,D,7,11,3,2,12,17,4,3,1,1,0,0,38.0,20.0,26.0,26.0,28.0,34.0,267,36
242,SP1,2010-03-06,Real Madrid,Sevilla,3,2,H,0,1,A,34,2,13,1,19,16,6,5,4,4,0,0,59.0,43.0,64.0,18.0,56.0,16.0,811,542
243,SP1,2010-03-07,Ath Bilbao,Valladolid,2,0,H,2,0,H,11,13,8,2,7,13,8,3,0,0,0,0,37.0,20.0,32.0,30.0,34.0,33.0,499,115
244,SP1,2010-03-07,Espanol,Villarreal,0,0,D,0,0,D,16,16,6,6,14,14,10,8,1,4,1,0,27.0,32.0,18.0,32.0,20.0,37.0,422,470
245,SP1,2010-03-07,Malaga,Xerez,2,4,A,1,1,D,23,11,6,8,14,18,12,3,2,7,1,1,27.0,12.0,29.0,29.0,28.0,29.0,407,34
246,SP1,2010-03-07,Mallorca,Sp Gijon,3,0,H,1,0,H,13,5,4,1,12,18,4,5,1,3,0,0,40.0,31.0,38.0,28.0,42.0,30.0,194,194
247,SP1,2010-03-07,Osasuna,Getafe,0,0,D,0,0,D,27,13,8,3,18,16,5,4,1,4,0,0,30.0,32.0,24.0,26.0,23.0,27.0,244,366
248,SP1,2010-03-07,Zaragoza,Ath Madrid,1,1,D,1,0,H,12,6,5,2,23,20,4,4,7,3,0,1,24.0,30.0,29.0,47.0,30.0,46.0,163,650
249,SP1,2010-03-08,Valencia,Santander,0,0,D,0,0,D,17,11,3,4,11,16,4,3,2,4,1,0,46.0,25.0,42.0,26.0,39.0,27.0,557,112
250,SP1,2010-03-13,Getafe,Mallorca,3,0,H,1,0,H,18,12,9,3,16,10,9,3,4,0,0,1,33.0,43.0,31.0,32.0,36.0,33.0,366,194
251,SP1,2010-03-13,Sevilla,La Coruna,1,1,D,1,1,D,17,6,8,4,14,15,12,1,2,4,0,0,43.0,41.0,38.0,28.0,39.0,27.0,542,267
252,SP1,2010-03-13,Sp Gijon,Ath Bilbao,0,0,D,0,0,D,17,17,5,6,16,14,7,5,5,3,0,0,31.0,40.0,28.0,32.0,27.0,27.0,194,499
253,SP1,2010-03-14,Almeria,Malaga,1,0,H,0,0,D,7,15,3,3,10,11,6,7,2,3,0,0,30.0,27.0,29.0,35.0,28.0,39.0,144,407
254,SP1,2010-03-14,Barcelona,Valencia,3,0,H,0,0,D,19,7,8,4,10,19,7,3,1,4,0,1,62.0,47.0,61.0,16.0,60.0,18.0,841,557
255,SP1,2010-03-14,Santander,Zaragoza,0,0,D,0,0,D,9,8,3,4,28,19,3,4,1,2,0,0,26.0,25.0,24.0,37.0,27.0,36.0,112,163
256,SP1,2010-03-14,Tenerife,Espanol,4,1,H,1,0,H,21,10,8,3,17,22,9,2,1,4,0,0,20.0,28.0,21.0,52.0,21.0,50.0,36,422
257,SP1,2010-03-14,Valladolid,Real Madrid,1,4,A,0,2,A,11,21,2,11,27,22,2,2,5,3,0,0,20.0,62.0,27.0,44.0,34.0,43.0,115,811
258,SP1,2010-03-14,Villarreal,Xerez,2,0,H,1,0,H,25,4,9,2,11,19,6,3,1,3,0,0,33.0,15.0,36.0,37.0,40.0,39.0,470,34
259,SP1,2010-03-15,Ath Madrid,Osasuna,1,0,H,0,0,D,14,12,6,5,10,18,5,7,2,4,1,0,31.0,31.0,38.0,38.0,39.0,40.0,650,244
260,SP1,2010-03-20,Ath Bilbao,Getafe,2,2,D,1,1,D,11,15,3,8,15,19,5,5,2,4,1,1,41.0,36.0,34.0,30.0,37.0,30.0,499,366
261,SP1,2010-03-20,Espanol,Sevilla,2,0,H,1,0,H,24,11,7,2,18,9,2,7,3,2,0,0,28.0,44.0,19.0,36.0,21.0,36.0,422,542
262,SP1,2010-03-20,La Coruna,Valladolid,0,2,A,0,1,A,4,15,1,6,10,16,5,9,0,0,0,0,42.0,20.0,30.0,28.0,30.0,33.0,267,115
263,SP1,2010-03-20,Real Madrid,Sp Gijon,3,1,H,0,0,D,28,9,10,5,16,15,4,3,2,1,0,0,65.0,32.0,71.0,21.0,67.0,23.0,811,194
264,SP1,2010-03-20,Xerez,Tenerife,2,1,H,2,0,H,13,17,4,5,18,14,2,9,1,4,1,0,15.0,23.0,18.0,48.0,19.0,48.0,34,36
265,SP1,2010-03-21,Malaga,Villarreal,2,0,H,0,0,D,11,10,6,3,22,19,7,3,1,1,0,0,27.0,36.0,31.0,34.0,31.0,29.0,407,470
266,SP1,2010-03-21,Mallorca,Ath Madrid,4,1,H,2,1,H,18,10,9,5,16,16,7,3,1,1,0,1,43.0,34.0,41.0,31.0,43.0,29.0,194,650
267,SP1,2010-03-21,Osasuna,Santander,1,3,A,1,1,D,13,12,6,6,17,17,10,4,2,2,0,0,31.0,27.0,24.0,27.0,24.0,26.0,244,112
268,SP1,2010-03-21,Valencia,Almeria,2,0,H,0,0,D,23,8,7,3,15,18,5,8,2,2,0,0,47.0,33.0,42.0,29.0,47.0,28.0,557,144
269,SP1,2010-03-21,Zaragoza,Barcelona,2,4,A,0,1,A,10,18,2,6,22,18,7,6,3,3,0,0,26.0,65.0,30.0,48.0,34.0,49.0,163,841
270,SP1,2010-03-23,Sevilla,Xerez,1,1,D,0,0,D,19,6,3,1,8,17,4,5,0,2,0,0,44.0,18.0,39.0,31.0,41.0,32.0,542,34
271,SP1,2010-03-23,Sp Gijon,La Coruna,2,1,H,1,0,H,21,10,8,3,14,8,7,6,2,2,0,2,32.0,42.0,29.0,35.0,29.0,35.0,194,267
272,SP1,2010-03-24,Almeria,Zaragoza,1,0,H,0,0,D,11,14,3,4,14,22,5,5,3,4,0,0,33.0,26.0,30.0,37.0,32.0,39.0,144,163
273,SP1,2010-03-24,Barcelona,Osasuna,2,0,H,0,0,D,16,3,5,1,12,22,8,3,4,2,0,0,68.0,31.0,68.0,18.0,65.0,20.0,841,244
274,SP1,2010-03-24,Santander,Mallorca,0,0,D,0,0,D,10,13,4,4,15,22,7,7,1,1,0,0,30.0,46.0,27.0,38.0,28.0,41.0,112,194
275,SP1,2010-03-24,Tenerife,Villarreal,2,2,D,0,1,A,10,14,4,7,23,17,9,4,3,4,0,0,23.0,36.0,26.0,55.0,26.0,57.0,36,470
276,SP1,2010-03-24,Valencia,Malaga,1,0,H,1,0,H,14,5,4,0,17,20,9,4,3,5,0,0,50.0,30.0,44.0,29.0,44.0,27.0,557,407
277,SP1,2010-03-24,Valladolid,Espanol,0,0,D,0,0,D,8,9,0,1,13,17,4,7,4,2,1,1,23.0,31.0,30.0,48.0,30.0,48.0,115,422
278,SP1,2010-03-25,Ath Madrid,Ath Bilbao,2,0,H,0,0,D,15,17,6,5,16,15,7,7,1,4,0,0,34.0,42.0,40.0,42.0,40.0,40.0,650,499
279,SP1,2010-03-25,Getafe,Real Madrid,2,4,A,1,4,A,10,21,4,10,9,11,6,8,3,2,0,0,37.0,68.0,36.0,34.0,41.0,34.0,366,811
280,SP1,2010-03-27,Malaga,Tenerife,1,1,D,0,0,D,7,14,1,4,15,14,5,2,2,2,1,0,30.0,24.0,33.0,35.0,34.0,38.0,407,36
281,SP1,2010-03-27,Mallorca,Barcelona,0,1,A,0,0,D,10,7,2,5,29,21,4,8,4,3,0,0,47.0,71.0,45.0,32.0,51.0,34.0,194,841
282,SP1,2010-03-27,Zaragoza,Valencia,3,0,H,1,0,H,20,9,6,3,19,19,6,5,4,4,0,1,26.0,53.0,32.0,53.0,33.0,51.0,163,557
283,SP1,2010-03-28,Espanol,Sp Gijon,0,0,D,0,0,D,15,6,1,3,14,18,11,0,1,0,0,0,32.0,35.0,21.0,36.0,24.0,40.0,422,194
284,SP1,2010-03-28,La Coruna,Getafe,1,3,A,0,2,A,14,21,6,9,4,8,8,6,0,4,0,0,42.0,37.0,31.0,32.0,34.0,34.0,267,366
285,SP1,2010-03-28,Osasuna,Almeria,1,0,H,1,0,H,21,9,11,2,17,20,7,4,3,2,0,1,31.0,36.0,25.0,32.0,26.0,32.0,244,144
286,SP1,2010-03-28,Real Madrid,Ath Madrid,3,2,H,0,1,A,32,10,8,3,22,16,7,2,3,1,0,0,71.0,37.0,78.0,24.0,77.0,26.0,811,650
287,SP1,2010-03-28,Villarreal,Sevilla,3,0,H,2,0,H,14,9,8,6,10,15,9,3,2,3,0,0,37.0,45.0,40.0,41.0,39.0,40.0,470,542
288,SP1,2010-03-28,Xerez,Valladolid,3,0,H,2,0,H,12,17,4,5,22,19,4,6,2,4,0,1,19.0,24.0,21.0,50.0,20.0,48.0,34,115
289,SP1,2010-03-29,Ath Bilbao,Santander,4,3,H,2,1,H,12,9,5,5,10,21,10,1,1,3,0,1,42.0,31.0,36.0,34.0,39.0,33.0,499,112
290,SP1,2010-04-03,Barcelona,Ath Bilbao,4,1,H,2,0,H,17,14,7,5,5,8,7,10,1,1,0,0,74.0,45.0,71.0,18.0,74.0,23.0,841,499
291,SP1,2010-04-03,Sevilla,Tenerife,3,0,H,2,0,H,13,15,5,3,21,19,4,5,5,4,0,0,45.0,25.0,40.0,35.0,41.0,33.0,542,36
292,SP1,2010-04-03,Zaragoza,Malaga,2,0,H,1,0,H,15,8,6,3,9,14,8,3,3,4,0,0,29.0,31.0,35.0,53.0,33.0,55.0,163,407
293,SP1,2010-04-04,Almeria,Mallorca,1,1,D,1,0,H,16,17,6,8,14,16,7,4,1,2,0,0,36.0,47.0,31.0,38.0,31.0,38.0,144,194
294,SP1,2010-04-04,Ath Madrid,La Coruna,3,0,H,1,0,H,18,6,10,2,15,8,6,3,2,0,0,0,37.0,42.0,44.0,45.0,42.0,47.0,650,267
295,SP1,2010-04-04,Getafe,Espanol,1,1,D,1,0,H,17,10,2,3,10,15,8,7,3,4,0,0,40.0,33.0,41.0,39.0,36.0,34.0,366,422
296,SP1,2010-04-04,Santander,Real Madrid,0,2,A,0,1,A,5,16,2,4,27,12,1,9,4,1,0,0,31.0,74.0,30.0,42.0,34.0,42.0,112,811
297,SP1,2010-04-04,Sp Gijon,Xerez,2,2,D,1,0,H,15,12,7,4,18,18,3,4,1,0,0,0,36.0,22.0,31.0,36.0,33.0,36.0,194,34
298,SP1,2010-04-04,Valencia,Osasuna,3,0,H,0,0,D,18,14,7,5,14,20,7,3,0,2,0,0,53.0,34.0,45.0,32.0,45.0,31.0,557,244
299,SP1,2010-04-04,Valladolid,Villarreal,0,2,A,0,1,A,15,12,5,7,15,14,6,4,3,4,0,0,24.0,40.0,30.0,51.0,35.0,50.0,115,470
300,SP1,2010-04-10,Malaga,Sevilla,1,2,A,1,0,H,10,11,4,7,29,14,3,4,3,5,0,0,31.0,48.0,34.0,38.0,37.0,39.0,407,542
301,SP1,2010-04-10,Real Madrid,Barcelona,0,2,A,0,1,A,16,8,7,4,30,15,4,7,4,4,0,0,77.0,77.0,83.0,26.0,83.0,25.0,811,841
302,SP1,2010-04-10,Tenerife,Valladolid,0,0,D,0,0,D,18,5,4,0,13,22,9,6,2,3,0,0,25.0,24.0,29.0,61.0,29.0,63.0,36,115
303,SP1,2010-04-10,Villarreal,Sp Gijon,1,0,H,1,0,H,16,3,8,1,10,15,9,4,0,1,0,0,43.0,37.0,45.0,41.0,42.0,43.0,470,194
304,SP1,2010-04-10,Xerez,Getafe,0,1,A,0,0,D,14,9,4,2,23,14,12,3,3,2,0,1,23.0,41.0,26.0,52.0,25.0,52.0,34,366
305,SP1,2010-04-11,Ath Bilbao,Almeria,4,1,H,2,0,H,25,11,11,5,10,17,9,3,1,0,0,0,45.0,37.0,41.0,41.0,37.0,36.0,499,144
306,SP1,2010-04-11,Espanol,Ath Madrid,3,0,H,0,0,D,21,12,7,2,8,13,5,5,2,3,0,1,34.0,40.0,22.0,37.0,26.0,39.0,422,650
307,SP1,2010-04-11,La Coruna,Santander,1,1,D,1,0,H,15,12,3,4,9,16,9,7,0,1,0,0,42.0,31.0,32.0,38.0,35.0,41.0,267,112
308,SP1,2010-04-11,Mallorca,Valencia,3,2,H,2,0,H,17,15,8,4,12,15,4,7,3,3,0,1,48.0,56.0,46.0,34.0,48.0,36.0,194,557
309,SP1,2010-04-11,Osasuna,Zaragoza,2,0,H,1,0,H,9,12,6,4,22,14,3,7,4,4,1,0,34.0,32.0,26.0,35.0,30.0,31.0,244,163
